neo4j_user,user_id,rank,neo4j_resource,resource_id,rel,neo4j_course,course_id
12435617,"""U_1005254""",1,8625577,"""V_6293270""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435617,"""U_1005254""",3,8625579,"""V_6293279""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435658,"""U_1005500""",1,8625616,"""V_6293371""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435658,"""U_1005500""",3,8625618,"""V_6293377""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435658,"""U_1005500""",4,8625619,"""V_6293381""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435658,"""U_1005500""",2,8625617,"""V_6293374""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435660,"""U_1005547""",1,8625648,"""V_6293460""",[:HAS_RESOURCES],8398137,"""C_735164"""
12910787,"""U_10057731""",7,8571644,"""V_2145565""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",2,8571618,"""V_3939502""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",5,8571608,"""V_2145542""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",8,8571645,"""V_2145566""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",1,8571607,"""V_2145541""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",3,8571622,"""V_3939504""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",4,8571604,"""V_2145537""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12910787,"""U_10057731""",6,8571624,"""V_3939505""",[:HAS_RESOURCES],8397355,"""C_1410156"""
12435766,"""U_1006254""",2,8625663,"""V_6293491""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435766,"""U_1006254""",1,8625662,"""V_6293487""",[:HAS_RESOURCES],8398137,"""C_735164"""
12435766,"""U_1006254""",3,8625664,"""V_6293498""",[:HAS_RESOURCES],8398137,"""C_735164"""
12911750,"""U_10068981""",3,8588529,"""V_4551322""",[:HAS_RESOURCES],8397587,"""C_1761364"""
12911750,"""U_10068981""",1,8588417,"""V_4550907""",[:HAS_RESOURCES],8397585,"""C_1761358"""
12911750,"""U_10068981""",3,8588421,"""V_4550916""",[:HAS_RESOURCES],8397585,"""C_1761358"""
12911750,"""U_10068981""",2,8588418,"""V_4550908""",[:HAS_RESOURCES],8397585,"""C_1761358"""
12911750,"""U_10068981""",1,8599597,"""V_4975686""",[:HAS_RESOURCES],8397747,"""C_1778562"""
12911750,"""U_10068981""",2,8588528,"""V_4551321""",[:HAS_RESOURCES],8397587,"""C_1761364"""
12911750,"""U_10068981""",4,8588536,"""V_4551329""",[:HAS_RESOURCES],8397587,"""C_1761364"""
12911750,"""U_10068981""",4,8588426,"""V_4550922""",[:HAS_RESOURCES],8397585,"""C_1761358"""
12911750,"""U_10068981""",1,8588527,"""V_4551320""",[:HAS_RESOURCES],8397587,"""C_1761364"""
12911883,"""U_10071644""",1,8614508,"""V_6019167""",[:HAS_RESOURCES],8397971,"""C_1894860"""
12912023,"""U_10073375""",3,8499764,"""V_6294041""",[:HAS_RESOURCES],8396485,"""C_735197"""
12912023,"""U_10073375""",4,8499765,"""V_6294044""",[:HAS_RESOURCES],8396485,"""C_735197"""
12912023,"""U_10073375""",1,8499763,"""V_6294037""",[:HAS_RESOURCES],8396485,"""C_735197"""
12912023,"""U_10073375""",2,8499768,"""V_6294067""",[:HAS_RESOURCES],8396485,"""C_735197"""
12912023,"""U_10073375""",5,8499780,"""V_6294210""",[:HAS_RESOURCES],8396485,"""C_735197"""
12912034,"""U_10073419""",4,8650764,"""V_7043648""",[:HAS_RESOURCES],8398655,"""C_2059947"""
12912034,"""U_10073419""",1,8650753,"""V_7043636""",[:HAS_RESOURCES],8398655,"""C_2059947"""
12912034,"""U_10073419""",3,8650761,"""V_7043645""",[:HAS_RESOURCES],8398655,"""C_2059947"""
12912034,"""U_10073419""",2,8650760,"""V_7043644""",[:HAS_RESOURCES],8398655,"""C_2059947"""
12436100,"""U_1008050""",2,8625583,"""V_6293290""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436100,"""U_1008050""",3,8625592,"""V_6293303""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436100,"""U_1008050""",1,8625582,"""V_6293288""",[:HAS_RESOURCES],8398137,"""C_735164"""
12442086,"""U_100838""",1,8632874,"""V_6392109""",[:HAS_RESOURCES],8398296,"""C_1903985"""
12436151,"""U_1008630""",1,8647239,"""V_7721074""",[:HAS_RESOURCES],8398522,"""C_2231365"""
12436153,"""U_1008642""",2,8647215,"""V_7721047""",[:HAS_RESOURCES],8398522,"""C_2231365"""
12436153,"""U_1008642""",1,8647214,"""V_7721046""",[:HAS_RESOURCES],8398522,"""C_2231365"""
12436154,"""U_1008653""",1,8647233,"""V_7721067""",[:HAS_RESOURCES],8398522,"""C_2231365"""
12436154,"""U_1008653""",2,8647234,"""V_7721068""",[:HAS_RESOURCES],8398522,"""C_2231365"""
12436154,"""U_1008653""",3,8647237,"""V_7721072""",[:HAS_RESOURCES],8398522,"""C_2231365"""
12436170,"""U_1009014""",6,8641863,"""V_7078676""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",9,8641870,"""V_7078686""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",8,8641868,"""V_7078683""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",5,8641862,"""V_7078675""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",2,8641854,"""V_7078663""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",3,8641859,"""V_7078671""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",10,8641871,"""V_7078687""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",1,8641852,"""V_7078659""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",7,8641894,"""V_7078724""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436170,"""U_1009014""",4,8641860,"""V_7078672""",[:HAS_RESOURCES],8398437,"""C_2093531"""
12436178,"""U_1009173""",2,8641950,"""V_7083065""",[:HAS_RESOURCES],8398438,"""C_2095102"""
12436178,"""U_1009173""",3,8641967,"""V_7083082""",[:HAS_RESOURCES],8398438,"""C_2095102"""
12436178,"""U_1009173""",1,8641949,"""V_7083064""",[:HAS_RESOURCES],8398438,"""C_2095102"""
12436187,"""U_1009248""",3,8625575,"""V_6293261""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",4,8625578,"""V_6293274""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",17,8625574,"""V_6293257""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",2,8625573,"""V_6293253""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",6,8625580,"""V_6293280""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",8,8625582,"""V_6293288""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",14,8625611,"""V_6293357""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",11,8625608,"""V_6293348""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",1,8625572,"""V_6293250""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",13,8625610,"""V_6293354""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",18,8625594,"""V_6293309""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",15,8625612,"""V_6293360""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",12,8625609,"""V_6293352""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",5,8625579,"""V_6293279""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",7,8625581,"""V_6293285""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",19,8625596,"""V_6293313""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",16,8625613,"""V_6293363""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",20,8625597,"""V_6293315""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",10,8625614,"""V_6293366""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436187,"""U_1009248""",9,8625583,"""V_6293290""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436195,"""U_1009297""",1,8625572,"""V_6293250""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436217,"""U_1009481""",2,8625660,"""V_6293481""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436217,"""U_1009481""",1,8625596,"""V_6293313""",[:HAS_RESOURCES],8398137,"""C_735164"""
12436219,"""U_1009492""",1,8625593,"""V_6293306""",[:HAS_RESOURCES],8398137,"""C_735164"""
12912644,"""U_10099726""",1,8571936,"""V_6381955""",[:HAS_RESOURCES],8397359,"""C_1428968"""
12913051,"""U_10100704""",1,8647955,"""V_5768657""",[:HAS_RESOURCES],8398576,"""C_1842823"""
12913051,"""U_10100704""",2,8647957,"""V_5768659""",[:HAS_RESOURCES],8398576,"""C_1842823"""
12913587,"""U_10118346""",1,8488528,"""V_539762""",[:HAS_RESOURCES],8396332,"""C_697422"""
12913859,"""U_10120674""",7,8627374,"""V_2543775""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",13,8627390,"""V_2543797""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",3,8627364,"""V_2543763""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",9,8627385,"""V_2543791""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",8,8627375,"""V_2543776""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",12,8627389,"""V_2543796""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",4,8627366,"""V_2543766""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",11,8627387,"""V_2543793""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",5,8627371,"""V_2543772""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",1,8627362,"""V_2543761""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",10,8627386,"""V_2543792""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",2,8627363,"""V_2543762""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12913859,"""U_10120674""",6,8627372,"""V_2543773""",[:HAS_RESOURCES],8398160,"""C_1552662"""
12916020,"""U_10131497""",1,8626431,"""V_6300842""",[:HAS_RESOURCES],8398149,"""C_756646"""
12916930,"""U_10137429""",1,8577542,"""V_3625768""",[:HAS_RESOURCES],8397453,"""C_1714448"""
12916967,"""U_10137468""",1,8644725,"""V_7572991""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917019,"""U_10137498""",3,8644727,"""V_7572998""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917019,"""U_10137498""",1,8644713,"""V_7572975""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917019,"""U_10137498""",2,8644719,"""V_7572984""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917019,"""U_10137498""",5,8644734,"""V_7573024""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917019,"""U_10137498""",4,8644729,"""V_7573005""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917028,"""U_10137508""",1,8644713,"""V_7572975""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917028,"""U_10137508""",2,8644714,"""V_7572976""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917030,"""U_10137510""",1,8644711,"""V_7572973""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917030,"""U_10137510""",2,8644713,"""V_7572975""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917030,"""U_10137510""",3,8644714,"""V_7572976""",[:HAS_RESOURCES],8398485,"""C_2221554"""
12917109,"""U_10138438""",3,8626432,"""V_6300843""",[:HAS_RESOURCES],8398149,"""C_756646"""
12917109,"""U_10138438""",2,8626431,"""V_6300842""",[:HAS_RESOURCES],8398149,"""C_756646"""
12917109,"""U_10138438""",1,8626426,"""V_6300837""",[:HAS_RESOURCES],8398149,"""C_756646"""
12917111,"""U_10138447""",1,8626434,"""V_6300845""",[:HAS_RESOURCES],8398149,"""C_756646"""
12917190,"""U_10138534""",1,8626422,"""V_6300833""",[:HAS_RESOURCES],8398149,"""C_756646"""
12919651,"""U_10167679""",1,8633488,"""V_6411888""",[:HAS_RESOURCES],8398310,"""C_1918363"""
12919651,"""U_10167679""",2,8633489,"""V_6411889""",[:HAS_RESOURCES],8398310,"""C_1918363"""
12919939,"""U_10170061""",5,8564468,"""V_1474823""",[:HAS_RESOURCES],8397262,"""C_948282"""
12919939,"""U_10170061""",2,8564461,"""V_6013464""",[:HAS_RESOURCES],8397262,"""C_948282"""
12919939,"""U_10170061""",1,8564455,"""V_1474801""",[:HAS_RESOURCES],8397262,"""C_948282"""
12919939,"""U_10170061""",4,8564466,"""V_1474819""",[:HAS_RESOURCES],8397262,"""C_948282"""
12919939,"""U_10170061""",3,8564462,"""V_6013465""",[:HAS_RESOURCES],8397262,"""C_948282"""
12920104,"""U_10170744""",2,8481622,"""V_507575""",[:HAS_RESOURCES],8396256,"""C_697076"""
12920104,"""U_10170744""",1,8481621,"""V_507574""",[:HAS_RESOURCES],8396256,"""C_697076"""
12920226,"""U_10171580""",1,8640184,"""V_7035296""",[:HAS_RESOURCES],8398416,"""C_2059295"""
12920318,"""U_10172329""",2,8640155,"""V_7035264""",[:HAS_RESOURCES],8398416,"""C_2059295"""
12920318,"""U_10172329""",3,8640157,"""V_7035265""",[:HAS_RESOURCES],8398416,"""C_2059295"""
12920318,"""U_10172329""",1,8640144,"""V_7035248""",[:HAS_RESOURCES],8398416,"""C_2059295"""
12920677,"""U_10174787""",2,8660115,"""V_7043723""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12920677,"""U_10174787""",1,8660113,"""V_7043721""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12921150,"""U_10177493""",1,8626429,"""V_6300840""",[:HAS_RESOURCES],8398149,"""C_756646"""
12921376,"""U_10178602""",1,8589045,"""V_4551983""",[:HAS_RESOURCES],8397594,"""C_1761374"""
12921399,"""U_10178776""",1,8635524,"""V_6888470""",[:HAS_RESOURCES],8398343,"""C_1940999"""
12922107,"""U_10181205""",2,8610593,"""V_5883964""",[:HAS_RESOURCES],8397911,"""C_1864059"""
12922107,"""U_10181205""",1,8610591,"""V_5883958""",[:HAS_RESOURCES],8397911,"""C_1864059"""
12922786,"""U_10184073""",9,8553711,"""V_3708723""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",8,8553710,"""V_3708722""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",3,8553705,"""V_3708717""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",10,8553712,"""V_3708724""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",7,8553709,"""V_3708721""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",1,8553703,"""V_3708715""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",5,8553707,"""V_3708719""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",4,8553706,"""V_3708718""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",6,8553708,"""V_3708720""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",11,8553713,"""V_3708725""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",12,8553714,"""V_3708726""",[:HAS_RESOURCES],8397109,"""C_943255"""
12922786,"""U_10184073""",2,8553704,"""V_3708716""",[:HAS_RESOURCES],8397109,"""C_943255"""
12923272,"""U_10187253""",5,8499779,"""V_6294201""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923272,"""U_10187253""",3,8499780,"""V_6294210""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923272,"""U_10187253""",4,8499778,"""V_6294197""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923272,"""U_10187253""",1,8499758,"""V_6294001""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923272,"""U_10187253""",2,8499750,"""V_6293964""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",2,8499757,"""V_6293998""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",7,8499776,"""V_6294188""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",4,8499759,"""V_6294004""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",3,8499758,"""V_6294001""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",1,8499756,"""V_6293994""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",6,8499775,"""V_6294185""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",8,8499778,"""V_6294197""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923279,"""U_10187261""",5,8499760,"""V_6294008""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923288,"""U_10187267""",3,8499783,"""V_6294226""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923288,"""U_10187267""",1,8499781,"""V_6294215""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923288,"""U_10187267""",4,8499784,"""V_6294232""",[:HAS_RESOURCES],8396485,"""C_735197"""
12923288,"""U_10187267""",2,8499782,"""V_6294220""",[:HAS_RESOURCES],8396485,"""C_735197"""
12436862,"""U_1019204""",1,8625571,"""V_6293247""",[:HAS_RESOURCES],8398137,"""C_735164"""
12924823,"""U_10192575""",1,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924823,"""U_10192575""",2,8632434,"""V_6169210""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924837,"""U_10192740""",3,8632434,"""V_6169210""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924837,"""U_10192740""",1,8632432,"""V_6169207""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924837,"""U_10192740""",2,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924846,"""U_10192777""",5,8632438,"""V_6169215""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924846,"""U_10192777""",4,8632436,"""V_6169212""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924846,"""U_10192777""",3,8632435,"""V_6169211""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924846,"""U_10192777""",1,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924846,"""U_10192777""",2,8632434,"""V_6169210""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924858,"""U_10192803""",1,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924866,"""U_10192807""",1,8632441,"""V_6169219""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924884,"""U_10192860""",1,8632444,"""V_6169222""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924918,"""U_10192955""",1,8632441,"""V_6169219""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924918,"""U_10192955""",2,8632450,"""V_6169230""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924933,"""U_10193096""",3,8632435,"""V_6169211""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924933,"""U_10193096""",1,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924933,"""U_10193096""",2,8632434,"""V_6169210""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12924933,"""U_10193096""",4,8632436,"""V_6169212""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925133,"""U_10193468""",4,8632437,"""V_6169214""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925133,"""U_10193468""",5,8632438,"""V_6169215""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925133,"""U_10193468""",1,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925133,"""U_10193468""",2,8632436,"""V_6169212""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925133,"""U_10193468""",3,8632432,"""V_6169207""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925235,"""U_10193912""",1,8632442,"""V_6169220""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925344,"""U_10193984""",3,8632438,"""V_6169215""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925344,"""U_10193984""",2,8632436,"""V_6169212""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925344,"""U_10193984""",4,8632439,"""V_6169217""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925344,"""U_10193984""",1,8632432,"""V_6169207""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925349,"""U_10194022""",1,8632466,"""V_6169256""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925349,"""U_10194022""",2,8632467,"""V_6169257""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925394,"""U_10194154""",1,8632441,"""V_6169219""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925764,"""U_10195298""",3,8632444,"""V_6169222""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925764,"""U_10195298""",2,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12925764,"""U_10195298""",1,8632432,"""V_6169207""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12926155,"""U_10196965""",1,8632444,"""V_6169222""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12926162,"""U_10197188""",1,8643248,"""V_7250324""",[:HAS_RESOURCES],8398463,"""C_2179752"""
12926227,"""U_10197595""",3,8537401,"""V_6024705""",[:HAS_RESOURCES],8396915,"""C_801420"""
12926227,"""U_10197595""",1,8537293,"""V_6024577""",[:HAS_RESOURCES],8396915,"""C_801420"""
12926227,"""U_10197595""",2,8537299,"""V_6024584""",[:HAS_RESOURCES],8396915,"""C_801420"""
12927294,"""U_10198695""",1,8660113,"""V_7043721""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12927368,"""U_10199145""",2,8632434,"""V_6169210""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12927368,"""U_10199145""",3,8632439,"""V_6169217""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12927368,"""U_10199145""",1,8632433,"""V_6169209""",[:HAS_RESOURCES],8398289,"""C_1912016"""
12437015,"""U_1020100""",8,8564476,"""V_6013469""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",5,8564464,"""V_1474815""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",3,8564458,"""V_1474806""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",7,8564474,"""V_6013468""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",1,8564453,"""V_1474796""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",4,8564462,"""V_6013465""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",6,8564420,"""V_1474737""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437015,"""U_1020100""",2,8564457,"""V_1474805""",[:HAS_RESOURCES],8397262,"""C_948282"""
12437055,"""U_1020293""",1,8516335,"""V_6306081""",[:HAS_RESOURCES],8396676,"""C_797853"""
12437055,"""U_1020293""",2,8516334,"""V_6306078""",[:HAS_RESOURCES],8396676,"""C_797853"""
12930397,"""U_10206998""",1,8636032,"""V_6777449""",[:HAS_RESOURCES],8398351,"""C_1944723"""
12902381,"""U_10212422""",4,8660142,"""V_7836246""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12902381,"""U_10212422""",3,8660140,"""V_7836243""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12902381,"""U_10212422""",1,8660138,"""V_7836241""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12902381,"""U_10212422""",2,8660139,"""V_7836242""",[:HAS_RESOURCES],8398763,"""C_2033947"""
12437552,"""U_1021609""",1,8625597,"""V_6293315""",[:HAS_RESOURCES],8398137,"""C_735164"""
12437552,"""U_1021609""",3,8625599,"""V_6293321""",[:HAS_RESOURCES],8398137,"""C_735164"""
