neo4j_user,user_id,rank,neo4j_resource,resource_id,rel,neo4j_course,course_id
12436100,U_1008050,1,8625582,V_6293288,,8398137,C_735164
12436100,U_1008050,3,8625592,V_6293303,,8398137,C_735164
12442086,U_100838,1,8632874,V_6392109,,8398296,C_1903985
12436151,U_1008630,1,8647239,V_7721074,,8398522,C_2231365
12436153,U_1008642,2,8647215,V_7721047,,8398522,C_2231365
12436153,U_1008642,1,8647214,V_7721046,,8398522,C_2231365
12436154,U_1008653,1,8647233,V_7721067,,8398522,C_2231365
12436154,U_1008653,3,8647237,V_7721072,,8398522,C_2231365
12436154,U_1008653,2,8647234,V_7721068,,8398522,C_2231365
12436170,U_1009014,2,8641854,V_7078663,,8398437,C_2093531
12436170,U_1009014,7,8641894,V_7078724,,8398437,C_2093531
12436170,U_1009014,4,8641860,V_7078672,,8398437,C_2093531
12436170,U_1009014,1,8641852,V_7078659,,8398437,C_2093531
12436170,U_1009014,9,8641870,V_7078686,,8398437,C_2093531
12436170,U_1009014,8,8641868,V_7078683,,8398437,C_2093531
12436170,U_1009014,6,8641863,V_7078676,,8398437,C_2093531
12436170,U_1009014,10,8641871,V_7078687,,8398437,C_2093531
12436170,U_1009014,5,8641862,V_7078675,,8398437,C_2093531
12436170,U_1009014,3,8641859,V_7078671,,8398437,C_2093531
12436178,U_1009173,3,8641967,V_7083082,,8398438,C_2095102
12436178,U_1009173,1,8641949,V_7083064,,8398438,C_2095102
12436178,U_1009173,2,8641950,V_7083065,,8398438,C_2095102
12436187,U_1009248,7,8625581,V_6293285,,8398137,C_735164
12436187,U_1009248,14,8625611,V_6293357,,8398137,C_735164
12436187,U_1009248,15,8625612,V_6293360,,8398137,C_735164
12436187,U_1009248,5,8625579,V_6293279,,8398137,C_735164
12436187,U_1009248,6,8625580,V_6293280,,8398137,C_735164
12436187,U_1009248,17,8625574,V_6293257,,8398137,C_735164
12436187,U_1009248,11,8625608,V_6293348,,8398137,C_735164
12436187,U_1009248,16,8625613,V_6293363,,8398137,C_735164
12436187,U_1009248,9,8625583,V_6293290,,8398137,C_735164
12436187,U_1009248,8,8625582,V_6293288,,8398137,C_735164
12436187,U_1009248,18,8625594,V_6293309,,8398137,C_735164
12436187,U_1009248,12,8625609,V_6293352,,8398137,C_735164
12436187,U_1009248,19,8625596,V_6293313,,8398137,C_735164
12436187,U_1009248,2,8625573,V_6293253,,8398137,C_735164
12436187,U_1009248,13,8625610,V_6293354,,8398137,C_735164
12436187,U_1009248,3,8625575,V_6293261,,8398137,C_735164
12436187,U_1009248,4,8625578,V_6293274,,8398137,C_735164
12436187,U_1009248,20,8625597,V_6293315,,8398137,C_735164
12436187,U_1009248,10,8625614,V_6293366,,8398137,C_735164
12436187,U_1009248,1,8625572,V_6293250,,8398137,C_735164
12436195,U_1009297,1,8625572,V_6293250,,8398137,C_735164
12436217,U_1009481,1,8625596,V_6293313,,8398137,C_735164
12436217,U_1009481,2,8625660,V_6293481,,8398137,C_735164
12436219,U_1009492,1,8625593,V_6293306,,8398137,C_735164
12912644,U_10099726,1,8571936,V_6381955,,8397359,C_1428968
12913051,U_10100704,1,8647955,V_5768657,,8398576,C_1842823
12913051,U_10100704,2,8647957,V_5768659,,8398576,C_1842823
12913587,U_10118346,1,8488528,V_539762,,8396332,C_697422
12913859,U_10120674,8,8627375,V_2543776,,8398160,C_1552662
12913859,U_10120674,3,8627364,V_2543763,,8398160,C_1552662
12913859,U_10120674,6,8627372,V_2543773,,8398160,C_1552662
12913859,U_10120674,13,8627390,V_2543797,,8398160,C_1552662
12913859,U_10120674,9,8627385,V_2543791,,8398160,C_1552662
12913859,U_10120674,7,8627374,V_2543775,,8398160,C_1552662
12913859,U_10120674,10,8627386,V_2543792,,8398160,C_1552662
12913859,U_10120674,2,8627363,V_2543762,,8398160,C_1552662
12913859,U_10120674,12,8627389,V_2543796,,8398160,C_1552662
12913859,U_10120674,4,8627366,V_2543766,,8398160,C_1552662
12913859,U_10120674,5,8627371,V_2543772,,8398160,C_1552662
12913859,U_10120674,1,8627362,V_2543761,,8398160,C_1552662
12913859,U_10120674,11,8627387,V_2543793,,8398160,C_1552662
12916020,U_10131497,1,8626431,V_6300842,,8398149,C_756646
12916930,U_10137429,1,8577542,V_3625768,,8397453,C_1714448
12916967,U_10137468,1,8644725,V_7572991,,8398485,C_2221554
12917019,U_10137498,4,8644729,V_7573005,,8398485,C_2221554
12917019,U_10137498,1,8644713,V_7572975,,8398485,C_2221554
12917019,U_10137498,3,8644727,V_7572998,,8398485,C_2221554
12917019,U_10137498,5,8644734,V_7573024,,8398485,C_2221554
12917019,U_10137498,2,8644719,V_7572984,,8398485,C_2221554
12917028,U_10137508,1,8644713,V_7572975,,8398485,C_2221554
12917028,U_10137508,2,8644714,V_7572976,,8398485,C_2221554
12917030,U_10137510,3,8644714,V_7572976,,8398485,C_2221554
12917030,U_10137510,1,8644711,V_7572973,,8398485,C_2221554
12917030,U_10137510,2,8644713,V_7572975,,8398485,C_2221554
12917109,U_10138438,3,8626432,V_6300843,,8398149,C_756646
12917109,U_10138438,1,8626426,V_6300837,,8398149,C_756646
12917109,U_10138438,2,8626431,V_6300842,,8398149,C_756646
12917111,U_10138447,1,8626434,V_6300845,,8398149,C_756646
12917190,U_10138534,1,8626422,V_6300833,,8398149,C_756646
12919651,U_10167679,2,8633489,V_6411889,,8398310,C_1918363
12919651,U_10167679,1,8633488,V_6411888,,8398310,C_1918363
12919939,U_10170061,1,8564455,V_1474801,,8397262,C_948282
12919939,U_10170061,2,8564461,V_6013464,,8397262,C_948282
12919939,U_10170061,4,8564466,V_1474819,,8397262,C_948282
12919939,U_10170061,3,8564462,V_6013465,,8397262,C_948282
12919939,U_10170061,5,8564468,V_1474823,,8397262,C_948282
12920104,U_10170744,2,8481622,V_507575,,8396256,C_697076
12920104,U_10170744,1,8481621,V_507574,,8396256,C_697076
12920226,U_10171580,1,8640184,V_7035296,,8398416,C_2059295
12920318,U_10172329,1,8640144,V_7035248,,8398416,C_2059295
12920318,U_10172329,2,8640155,V_7035264,,8398416,C_2059295
12920318,U_10172329,3,8640157,V_7035265,,8398416,C_2059295
12920677,U_10174787,2,8660115,V_7043723,,8398763,C_2033947
12920677,U_10174787,1,8660113,V_7043721,,8398763,C_2033947
12921150,U_10177493,1,8626429,V_6300840,,8398149,C_756646
12921376,U_10178602,1,8589045,V_4551983,,8397594,C_1761374
12921399,U_10178776,1,8635524,V_6888470,,8398343,C_1940999
12922107,U_10181205,2,8610593,V_5883964,,8397911,C_1864059
12922107,U_10181205,1,8610591,V_5883958,,8397911,C_1864059
12922786,U_10184073,8,8553710,V_3708722,,8397109,C_943255
12922786,U_10184073,1,8553703,V_3708715,,8397109,C_943255
12922786,U_10184073,6,8553708,V_3708720,,8397109,C_943255
12922786,U_10184073,3,8553705,V_3708717,,8397109,C_943255
12922786,U_10184073,2,8553704,V_3708716,,8397109,C_943255
12922786,U_10184073,9,8553711,V_3708723,,8397109,C_943255
12922786,U_10184073,5,8553707,V_3708719,,8397109,C_943255
12922786,U_10184073,11,8553713,V_3708725,,8397109,C_943255
12922786,U_10184073,7,8553709,V_3708721,,8397109,C_943255
12922786,U_10184073,12,8553714,V_3708726,,8397109,C_943255
12922786,U_10184073,4,8553706,V_3708718,,8397109,C_943255
12922786,U_10184073,10,8553712,V_3708724,,8397109,C_943255
12923272,U_10187253,3,8499780,V_6294210,,8396485,C_735197
12923272,U_10187253,2,8499750,V_6293964,,8396485,C_735197
12923272,U_10187253,1,8499758,V_6294001,,8396485,C_735197
12923272,U_10187253,5,8499779,V_6294201,,8396485,C_735197
12923272,U_10187253,4,8499778,V_6294197,,8396485,C_735197
12923279,U_10187261,4,8499759,V_6294004,,8396485,C_735197
12923279,U_10187261,3,8499758,V_6294001,,8396485,C_735197
12923279,U_10187261,1,8499756,V_6293994,,8396485,C_735197
12923279,U_10187261,2,8499757,V_6293998,,8396485,C_735197
12923279,U_10187261,7,8499776,V_6294188,,8396485,C_735197
12923279,U_10187261,6,8499775,V_6294185,,8396485,C_735197
12923279,U_10187261,8,8499778,V_6294197,,8396485,C_735197
12923279,U_10187261,5,8499760,V_6294008,,8396485,C_735197
12923288,U_10187267,3,8499783,V_6294226,,8396485,C_735197
12923288,U_10187267,1,8499781,V_6294215,,8396485,C_735197
12923288,U_10187267,4,8499784,V_6294232,,8396485,C_735197
12923288,U_10187267,2,8499782,V_6294220,,8396485,C_735197
12436862,U_1019204,1,8625571,V_6293247,,8398137,C_735164
12924823,U_10192575,2,8632434,V_6169210,,8398289,C_1912016
12924823,U_10192575,1,8632433,V_6169209,,8398289,C_1912016
12924837,U_10192740,2,8632433,V_6169209,,8398289,C_1912016
12924837,U_10192740,3,8632434,V_6169210,,8398289,C_1912016
12924837,U_10192740,1,8632432,V_6169207,,8398289,C_1912016
12924846,U_10192777,4,8632436,V_6169212,,8398289,C_1912016
12924846,U_10192777,3,8632435,V_6169211,,8398289,C_1912016
12924846,U_10192777,5,8632438,V_6169215,,8398289,C_1912016
12924846,U_10192777,1,8632433,V_6169209,,8398289,C_1912016
12924846,U_10192777,2,8632434,V_6169210,,8398289,C_1912016
12924858,U_10192803,1,8632433,V_6169209,,8398289,C_1912016
12924866,U_10192807,1,8632441,V_6169219,,8398289,C_1912016
12924884,U_10192860,1,8632444,V_6169222,,8398289,C_1912016
12924918,U_10192955,2,8632450,V_6169230,,8398289,C_1912016
12924918,U_10192955,1,8632441,V_6169219,,8398289,C_1912016
12924933,U_10193096,2,8632434,V_6169210,,8398289,C_1912016
12924933,U_10193096,1,8632433,V_6169209,,8398289,C_1912016
12924933,U_10193096,4,8632436,V_6169212,,8398289,C_1912016
12924933,U_10193096,3,8632435,V_6169211,,8398289,C_1912016
12925133,U_10193468,2,8632436,V_6169212,,8398289,C_1912016
12925133,U_10193468,4,8632437,V_6169214,,8398289,C_1912016
12925133,U_10193468,5,8632438,V_6169215,,8398289,C_1912016
12925133,U_10193468,1,8632433,V_6169209,,8398289,C_1912016
12925133,U_10193468,3,8632432,V_6169207,,8398289,C_1912016
12925235,U_10193912,1,8632442,V_6169220,,8398289,C_1912016
12925344,U_10193984,4,8632439,V_6169217,,8398289,C_1912016
12925344,U_10193984,3,8632438,V_6169215,,8398289,C_1912016
12925344,U_10193984,2,8632436,V_6169212,,8398289,C_1912016
12925344,U_10193984,1,8632432,V_6169207,,8398289,C_1912016
12925349,U_10194022,2,8632467,V_6169257,,8398289,C_1912016
12925349,U_10194022,1,8632466,V_6169256,,8398289,C_1912016
12925394,U_10194154,1,8632441,V_6169219,,8398289,C_1912016
12925764,U_10195298,2,8632433,V_6169209,,8398289,C_1912016
12925764,U_10195298,3,8632444,V_6169222,,8398289,C_1912016
12925764,U_10195298,1,8632432,V_6169207,,8398289,C_1912016
12926155,U_10196965,1,8632444,V_6169222,,8398289,C_1912016
12926162,U_10197188,1,8643248,V_7250324,,8398463,C_2179752
12926227,U_10197595,2,8537299,V_6024584,,8396915,C_801420
12926227,U_10197595,1,8537293,V_6024577,,8396915,C_801420
12926227,U_10197595,3,8537401,V_6024705,,8396915,C_801420
12927294,U_10198695,1,8660113,V_7043721,,8398763,C_2033947
12927368,U_10199145,1,8632433,V_6169209,,8398289,C_1912016
12927368,U_10199145,2,8632434,V_6169210,,8398289,C_1912016
12927368,U_10199145,3,8632439,V_6169217,,8398289,C_1912016
12437015,U_1020100,1,8564453,V_1474796,,8397262,C_948282
12437015,U_1020100,4,8564462,V_6013465,,8397262,C_948282
12437015,U_1020100,3,8564458,V_1474806,,8397262,C_948282
12437015,U_1020100,6,8564420,V_1474737,,8397262,C_948282
12437015,U_1020100,5,8564464,V_1474815,,8397262,C_948282
12437015,U_1020100,7,8564474,V_6013468,,8397262,C_948282
12437015,U_1020100,2,8564457,V_1474805,,8397262,C_948282
12437015,U_1020100,8,8564476,V_6013469,,8397262,C_948282
12437055,U_1020293,2,8516334,V_6306078,,8396676,C_797853
12437055,U_1020293,1,8516335,V_6306081,,8396676,C_797853
12930397,U_10206998,1,8636032,V_6777449,,8398351,C_1944723
12902381,U_10212422,2,8660139,V_7836242,,8398763,C_2033947
12902381,U_10212422,4,8660142,V_7836246,,8398763,C_2033947
12902381,U_10212422,3,8660140,V_7836243,,8398763,C_2033947
12902381,U_10212422,1,8660138,V_7836241,,8398763,C_2033947
12437552,U_1021609,1,8625597,V_6293315,,8398137,C_735164
12437552,U_1021609,2,8625598,V_6293318,,8398137,C_735164
12437552,U_1021609,3,8625599,V_6293321,,8398137,C_735164
12437556,U_1021628,3,8625596,V_6293313,,8398137,C_735164
12437556,U_1021628,2,8625583,V_6293290,,8398137,C_735164
12437556,U_1021628,1,8625582,V_6293288,,8398137,C_735164
12437556,U_1021628,4,8625608,V_6293348,,8398137,C_735164
12903377,U_10222631,3,8521491,V_955355,,8396731,C_837690
12903377,U_10222631,2,8521490,V_955354,,8396731,C_837690
12903377,U_10222631,1,8599340,V_4974259,,8397742,C_1778415
12903377,U_10222631,4,8521492,V_955356,,8396731,C_837690
12903377,U_10222631,1,8521489,V_955353,,8396731,C_837690
12903526,U_10222675,1,8521482,V_955341,,8396731,C_837690
12903526,U_10222675,2,8521483,V_955342,,8396731,C_837690
12904061,U_10225349,2,8613341,V_6005486,,8397958,C_1891038
12904061,U_10225349,1,8613340,V_6005484,,8397958,C_1891038
12437670,U_1022796,1,8625583,V_6293290,,8398137,C_735164
12437670,U_1022796,3,8625595,V_6293311,,8398137,C_735164
12437670,U_1022796,4,8625596,V_6293313,,8398137,C_735164
12437670,U_1022796,2,8625593,V_6293306,,8398137,C_735164
12437741,U_1022802,1,8625572,V_6293250,,8398137,C_735164
12905988,U_10231045,1,8521498,V_955363,,8396731,C_837690
12905988,U_10231045,1,8517173,V_6315017,,8396683,C_799800
12905988,U_10231045,2,8521500,V_955365,,8396731,C_837690
12905988,U_10231045,3,8521501,V_955366,,8396731,C_837690
12906029,U_10231066,1,8521493,V_955357,,8396731,C_837690
12906029,U_10231066,2,8521494,V_955358,,8396731,C_837690
12906122,U_10231197,1,8521485,V_955344,,8396731,C_837690
12906918,U_10233511,1,8515217,V_6017204,,8396666,C_788547
12907221,U_10233820,1,8603595,V_5447750,,8397806,C_1806527
12908505,U_10236096,1,8521483,V_955342,,8396731,C_837690
12908505,U_10236096,2,8521484,V_955343,,8396731,C_837690
12908578,U_10236115,1,8521483,V_955342,,8396731,C_837690
12908587,U_10236118,1,8521491,V_955355,,8396731,C_837690
12908595,U_10236121,1,8599345,V_4974264,,8397742,C_1778415
12908637,U_10236139,1,8521492,V_955356,,8396731,C_837690
12908704,U_10236159,3,8521489,V_955353,,8396731,C_837690
12908704,U_10236159,1,8521481,V_955340,,8396731,C_837690
12908704,U_10236159,2,8521488,V_955352,,8396731,C_837690
12908718,U_10236166,1,8521492,V_955356,,8396731,C_837690
12908732,U_10236177,1,8521485,V_955344,,8396731,C_837690
12908750,U_10236189,5,8521492,V_955356,,8396731,C_837690
12908750,U_10236189,3,8521485,V_955344,,8396731,C_837690
12908750,U_10236189,4,8521484,V_955343,,8396731,C_837690
12908750,U_10236189,1,8521482,V_955341,,8396731,C_837690
12908750,U_10236189,2,8521483,V_955342,,8396731,C_837690
12909090,U_10236760,3,8520125,V_881762,,8396716,C_823308
12909090,U_10236760,14,8520185,V_881820,,8396716,C_823308
12909090,U_10236760,8,8520139,V_881776,,8396716,C_823308
12909090,U_10236760,20,8520206,V_881840,,8396716,C_823308
12909090,U_10236760,5,8520127,V_881764,,8396716,C_823308
12909090,U_10236760,15,8520186,V_881821,,8396716,C_823308
12909090,U_10236760,4,8520126,V_881763,,8396716,C_823308
12909090,U_10236760,19,8520197,V_881831,,8396716,C_823308
12909090,U_10236760,1,8520123,V_881760,,8396716,C_823308
12909090,U_10236760,18,8520196,V_881830,,8396716,C_823308
12909090,U_10236760,11,8520142,V_881779,,8396716,C_823308
12909090,U_10236760,17,8520189,V_881823,,8396716,C_823308
12909090,U_10236760,10,8520141,V_881778,,8396716,C_823308
12909090,U_10236760,9,8520140,V_881777,,8396716,C_823308
12909090,U_10236760,12,8520143,V_881780,,8396716,C_823308
12909090,U_10236760,7,8520138,V_881775,,8396716,C_823308
12909090,U_10236760,13,8520145,V_881781,,8396716,C_823308
12909090,U_10236760,16,8520188,V_881822,,8396716,C_823308
12909090,U_10236760,6,8520137,V_881774,,8396716,C_823308
12909090,U_10236760,2,8520124,V_881761,,8396716,C_823308
12909264,U_10236884,1,8521482,V_955341,,8396731,C_837690
12909537,U_10237364,1,8615330,V_6075727,,8397989,C_1904002
12909732,U_10238012,10,8498166,V_6291756,,8396454,C_735099
12909732,U_10238012,11,8498165,V_6291757,,8396454,C_735099
12909732,U_10238012,6,8498154,V_6291729,,8396454,C_735099
12909732,U_10238012,5,8498152,V_6291727,,8396454,C_735099
12909732,U_10238012,2,8498144,V_6291709,,8396454,C_735099
12909732,U_10238012,4,8498153,V_6291726,,8396454,C_735099
12909732,U_10238012,13,8498179,V_6291782,,8396454,C_735099
12909732,U_10238012,7,8498157,V_6291736,,8396454,C_735099
12909732,U_10238012,14,8498178,V_6291783,,8396454,C_735099
12909732,U_10238012,12,8498169,V_6291764,,8396454,C_735099
12909732,U_10238012,8,8498158,V_6291738,,8396454,C_735099
12909732,U_10238012,3,8498150,V_6291721,,8396454,C_735099
12909732,U_10238012,9,8498163,V_6291751,,8396454,C_735099
12909732,U_10238012,1,8498143,V_6291708,,8396454,C_735099
12437844,U_1023803,2,8625572,V_6293250,,8398137,C_735164
12437844,U_1023803,1,8625571,V_6293247,,8398137,C_735164
12909887,U_10238251,1,8521490,V_955354,,8396731,C_837690
12910144,U_10239766,1,8632444,V_6169222,,8398289,C_1912016
12911456,U_10244776,3,8499760,V_6294008,,8396485,C_735197
12911456,U_10244776,4,8499765,V_6294044,,8396485,C_735197
12911456,U_10244776,1,8499751,V_6293967,,8396485,C_735197
12911456,U_10244776,2,8499752,V_6293970,,8396485,C_735197
12911462,U_10244788,1,8499766,V_6294049,,8396485,C_735197
12911462,U_10244788,3,8499782,V_6294220,,8396485,C_735197
12911462,U_10244788,4,8499786,V_6294238,,8396485,C_735197
12911462,U_10244788,2,8499750,V_6293964,,8396485,C_735197
12911470,U_10244803,6,8499770,V_6294108,,8396485,C_735197
12911470,U_10244803,8,8499775,V_6294185,,8396485,C_735197
12911470,U_10244803,5,8499769,V_6294104,,8396485,C_735197
12911470,U_10244803,9,8499778,V_6294197,,8396485,C_735197
12911470,U_10244803,10,8499779,V_6294201,,8396485,C_735197
12911470,U_10244803,11,8499782,V_6294220,,8396485,C_735197
12911470,U_10244803,4,8499766,V_6294049,,8396485,C_735197
12911470,U_10244803,7,8499776,V_6294188,,8396485,C_735197
12911470,U_10244803,1,8499750,V_6293964,,8396485,C_735197
12911470,U_10244803,2,8499751,V_6293967,,8396485,C_735197
12911470,U_10244803,3,8499752,V_6293970,,8396485,C_735197
12911476,U_10244809,1,8499797,V_6294307,,8396485,C_735197
12911480,U_10244811,3,8499784,V_6294232,,8396485,C_735197
12911480,U_10244811,1,8499775,V_6294185,,8396485,C_735197
12911480,U_10244811,2,8499781,V_6294215,,8396485,C_735197
12911492,U_10244818,2,8499800,V_6294349,,8396485,C_735197
12911492,U_10244818,1,8499768,V_6294067,,8396485,C_735197
12911492,U_10244818,3,8499802,V_6294352,,8396485,C_735197
12911548,U_10244843,1,8499751,V_6293967,,8396485,C_735197
12911589,U_10244868,9,8499784,V_6294232,,8396485,C_735197
12911589,U_10244868,6,8499766,V_6294049,,8396485,C_735197
12911589,U_10244868,12,8499788,V_6294269,,8396485,C_735197
12911589,U_10244868,5,8499765,V_6294044,,8396485,C_735197
12911589,U_10244868,10,8499785,V_6294236,,8396485,C_735197
12911589,U_10244868,11,8499786,V_6294238,,8396485,C_735197
12911589,U_10244868,3,8499760,V_6294008,,8396485,C_735197
12911589,U_10244868,2,8499751,V_6293967,,8396485,C_735197
12911589,U_10244868,1,8499750,V_6293964,,8396485,C_735197
12911589,U_10244868,8,8499775,V_6294185,,8396485,C_735197
12911589,U_10244868,7,8499771,V_6294113,,8396485,C_735197
12911589,U_10244868,4,8499763,V_6294037,,8396485,C_735197
12911613,U_10244931,1,8499755,V_6293983,,8396485,C_735197
12911613,U_10244931,2,8499760,V_6294008,,8396485,C_735197
12911613,U_10244931,4,8499781,V_6294215,,8396485,C_735197
12911613,U_10244931,3,8499763,V_6294037,,8396485,C_735197
12912830,U_10246891,1,8637717,V_6879629,,8398377,C_1992925
12912830,U_10246891,3,8637726,V_6879642,,8398377,C_1992925
12912830,U_10246891,4,8637729,V_6879647,,8398377,C_1992925
12912830,U_10246891,2,8637721,V_6879635,,8398377,C_1992925
12912846,U_10246958,2,8637716,V_6879628,,8398377,C_1992925
12912846,U_10246958,1,8637715,V_6879627,,8398377,C_1992925
12912849,U_10246968,1,8637717,V_6879629,,8398377,C_1992925
12912854,U_10246975,1,8637716,V_6879628,,8398377,C_1992925
12913084,U_10247830,2,8643290,V_7250421,,8398463,C_2179752
12913084,U_10247830,1,8643289,V_7250417,,8398463,C_2179752
12913084,U_10247830,4,8643295,V_7250435,,8398463,C_2179752
12913084,U_10247830,3,8643291,V_7250424,,8398463,C_2179752
12913153,U_10248516,1,8625578,V_6293274,,8398137,C_735164
12913153,U_10248516,2,8625579,V_6293279,,8398137,C_735164
12913153,U_10248516,3,8625580,V_6293280,,8398137,C_735164
12913165,U_10248791,3,8600306,V_5080054,,8397759,C_1784703
12913165,U_10248791,2,8600307,V_5080055,,8397759,C_1784703
12913165,U_10248791,4,8600305,V_5080053,,8397759,C_1784703
12913165,U_10248791,1,8600309,V_5080058,,8397759,C_1784703
12913303,U_10249738,3,8521483,V_955342,,8396731,C_837690
12913303,U_10249738,4,8599357,V_4974282,,8397742,C_1778415
12913303,U_10249738,3,8599356,V_4974281,,8397742,C_1778415
12913303,U_10249738,1,8521481,V_955340,,8396731,C_837690
12913303,U_10249738,1,8599342,V_4974261,,8397742,C_1778415
12913303,U_10249738,2,8521482,V_955341,,8396731,C_837690
12913303,U_10249738,2,8599343,V_4974262,,8397742,C_1778415
12914246,U_10255613,2,8640281,V_7035539,,8398418,C_2059299
12914246,U_10255613,4,8640283,V_7035541,,8398418,C_2059299
12914246,U_10255613,3,8640282,V_7035540,,8398418,C_2059299
12914246,U_10255613,6,8640285,V_7035543,,8398418,C_2059299
12914246,U_10255613,7,8640286,V_7035544,,8398418,C_2059299
12914246,U_10255613,1,8640280,V_7035536,,8398418,C_2059299
12914246,U_10255613,9,8640302,V_7035581,,8398418,C_2059299
12914246,U_10255613,8,8640301,V_7035580,,8398418,C_2059299
12914246,U_10255613,5,8640284,V_7035542,,8398418,C_2059299
12915836,U_10261427,1,8632441,V_6169219,,8398289,C_1912016
12915900,U_10261732,1,8505065,V_6299647,,8396572,C_746997
12915900,U_10261732,4,8505069,V_6299663,,8396572,C_746997
12915900,U_10261732,2,8505066,V_6299650,,8396572,C_746997
12915900,U_10261732,3,8505067,V_6299654,,8396572,C_746997
12915900,U_10261732,5,8505070,V_6299666,,8396572,C_746997
12915912,U_10261745,1,8505097,V_6299745,,8396572,C_746997
12915979,U_10261942,1,8641875,V_7078693,,8398437,C_2093531
12915979,U_10261942,5,8641890,V_7078718,,8398437,C_2093531
12915979,U_10261942,6,8641898,V_7078730,,8398437,C_2093531
12915979,U_10261942,4,8641888,V_7078715,,8398437,C_2093531
12915979,U_10261942,2,8641877,V_7078696,,8398437,C_2093531
12915979,U_10261942,3,8641878,V_7078699,,8398437,C_2093531
12916032,U_10262024,3,8542276,V_51760,,8396977,C_676676
